previous_crop,new_crop,compatibility,rotation_score,nutrient_effect,nitrogen_effect,root_pattern,water_compatibility,pest_disease_break,rotation_reason,recommendation,confidence,source_type,notes
Rice,Tomato,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Shallow Fibrous (20-40 cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Rice) to Vegetable (Tomato) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rice,Turmeric,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Shallow Fibrous (20-40 cm) with Moderate Rhizomatous (25-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Rice) to Spices (Turmeric) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rice,Vegetables,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Shallow Fibrous (20-40 cm) with Shallow to Moderate (20-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Rice) to Vegetable (Vegetables) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rice,Watermelon,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Shallow Fibrous (20-40 cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Rice) to Vegetable (Watermelon) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rice,Wheat,Medium,0.6,Cumulative macronutrient uptake across similar root zones,Requires balanced synthetic/organic nitrogen application,Sequential fibrous root systems,Requires planned irrigation management,Moderate break between different cereal species,"Feasible cereal sequence (Rice -> Wheat); viable with balanced fertilizer management, though rotating with a pulse is more restorative.",Consider,High,All India Cropping Systems Research,Ensure sufficient organic matter/manure incorporation.
Rubber,Apple,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Perennial Tree (150+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fruit/Horticulture (Apple) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Bajra (Pearl Millet),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Fibrous (60-100 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Cereal (Bajra (Pearl Millet)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Banana,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Shallow to Deep Dense Mat (30-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fruit/Horticulture (Banana) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Black Gram (Urad),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Shallow Taproot (25-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Legume/Pulse (Black Gram (Urad)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Cashew,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Taproot (150-250 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fruit/Horticulture (Cashew) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Castor,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Taproot (100-160 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Oilseed (Castor) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Chickpea,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Taproot (60-100 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Legume/Pulse (Chickpea) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Chilli,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Spices (Chilli) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Coconut,Medium,0.65,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Dense Adventitious (100-200 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Plantation (Coconut) maintains balanced soil biology.,Consider,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Coffee,Medium,0.65,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Perennial (150+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Plantation (Coffee) maintains balanced soil biology.,Consider,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Cotton,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Taproot (100-180 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fibre (Cotton) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Garlic,High,0.8,Diversified nutrient extraction across shallow and deep root zones,Efficient utilization of residual organic fertility,Alternates shallow bulb roots with deeper field crop roots,Standard water management,Allium sulfur compounds provide natural fungicidal properties,"Highly compatible rotation: Garlic benefits from the clean, pathogen-reduced seedbed following Rubber.",Prefer,High,Horticultural Research Standard,High economic diversification.
Rubber,Ginger,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Shallow Rhizomatous (20-40 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Spices (Ginger) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Grapes,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Perennial Vine (100-200 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fruit/Horticulture (Grapes) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Groundnut,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Legume/Pulse (Groundnut) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Guava,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate to Deep (80-150 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fruit/Horticulture (Guava) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Jowar (Sorghum),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Fibrous (60-120 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Cereal (Jowar (Sorghum)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Jute,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fibre (Jute) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Kidney Beans,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (30-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Legume/Pulse (Kidney Beans) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Lentil (Masoor),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Shallow Taproot (20-40 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Legume/Pulse (Lentil (Masoor)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Linseed,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Fibrous (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Oilseed (Linseed) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Maize,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Fibrous (40-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Cereal (Maize) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Mango,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Taproot (200+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fruit/Horticulture (Mango) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Millets,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Fibrous (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Cereal (Millets) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Moth Beans,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Taproot (50-90 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Legume/Pulse (Moth Beans) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Mung Bean,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Shallow Taproot (25-45 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Legume/Pulse (Mung Bean) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Muskmelon,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (35-65 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Vegetable (Muskmelon) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Mustard,High,0.8,Balanced nutrient uptake with biofumigation benefit,Moderate nitrogen utilization,Deep taproot explores subsoil nutrient reserves,Low water footprint conserves soil moisture,Mustard glucosinolates act as natural biofumigant against soil fungi,Favorable biofumigant rotation: Mustard suppresses soil-borne pathogens and complements Rubber.,Prefer,High,Directorate of Rapeseed-Mustard Research,Excellent rabi partner following Kharif cereals or pulses.
Rubber,Oilseeds,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Oilseed (Oilseeds) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Onion,High,0.8,Diversified nutrient extraction across shallow and deep root zones,Efficient utilization of residual organic fertility,Alternates shallow bulb roots with deeper field crop roots,Standard water management,Allium sulfur compounds provide natural fungicidal properties,"Highly compatible rotation: Onion benefits from the clean, pathogen-reduced seedbed following Rubber.",Prefer,High,Horticultural Research Standard,High economic diversification.
Rubber,Orange,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Perennial Tree (120-180 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fruit/Horticulture (Orange) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Papaya,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Fibrous (40-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fruit/Horticulture (Papaya) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Pigeon Peas (Tur),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Taproot (100-150 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Legume/Pulse (Pigeon Peas (Tur)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Pomegranate,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Perennial Shrub (100-180 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Fruit/Horticulture (Pomegranate) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Potato,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Shallow Fibrous & Tuber (25-45 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Vegetable (Potato) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Pulses,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Legume/Pulse (Pulses) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Ragi,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Shallow Fibrous (20-40 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Cereal (Ragi) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Rice,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Shallow Fibrous (20-40 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Cereal (Rice) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Rubber,Medium,0.65,Steady Perennial Uptake,Maintain organic mulching,Established Deep Rooting,Established irrigation cycle,Requires regular orchard sanitation,Continuous perennial cultivation of Rubber; maintain soil health with inter-row cover crops.,Consider,High,Perennial Management Standard,Orchard/plantation systems require canopy and tree health monitoring.
Rubber,Sesame,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Oilseed (Sesame) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Soybean,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Legume/Pulse (Soybean) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Spices,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Spices (Spices) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Sugarcane,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Dense Root System (80-150 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Sugar Crop (Sugarcane) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Sunflower,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Taproot (80-140 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Oilseed (Sunflower) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Tea,Medium,0.65,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Deep Perennial (150+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Plantation (Tea) maintains balanced soil biology.,Consider,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Tobacco,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (40-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Commercial (Tobacco) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Tomato,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Vegetable (Tomato) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Turmeric,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Rhizomatous (25-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Spices (Turmeric) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Vegetables,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Shallow to Moderate (20-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Vegetable (Vegetables) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Watermelon,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Vegetable (Watermelon) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Rubber,Wheat,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Perennial (200+ cm) with Moderate Fibrous (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Plantation (Rubber) to Cereal (Wheat) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Apple,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Perennial Tree (150+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Fruit/Horticulture (Apple) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Bajra (Pearl Millet),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Fibrous (60-100 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Cereal (Bajra (Pearl Millet)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Banana,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Shallow to Deep Dense Mat (30-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Fruit/Horticulture (Banana) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Black Gram (Urad),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Shallow Taproot (25-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Legume/Pulse (Black Gram (Urad)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Cashew,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Taproot (150-250 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Fruit/Horticulture (Cashew) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Castor,Medium,0.65,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Taproot (100-160 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Oilseed (Castor) maintains balanced soil biology.,Consider,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Chickpea,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Taproot (60-100 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Legume/Pulse (Chickpea) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Chilli,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Spices (Chilli) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Coconut,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Dense Adventitious (100-200 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Plantation (Coconut) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Coffee,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Perennial (150+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Plantation (Coffee) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Cotton,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Taproot (100-180 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Fibre (Cotton) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Garlic,High,0.8,Diversified nutrient extraction across shallow and deep root zones,Efficient utilization of residual organic fertility,Alternates shallow bulb roots with deeper field crop roots,Standard water management,Allium sulfur compounds provide natural fungicidal properties,"Highly compatible rotation: Garlic benefits from the clean, pathogen-reduced seedbed following Sesame.",Prefer,High,Horticultural Research Standard,High economic diversification.
Sesame,Ginger,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Shallow Rhizomatous (20-40 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Spices (Ginger) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Grapes,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Perennial Vine (100-200 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Fruit/Horticulture (Grapes) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
